email,breach_source,year,risk_level
user586@protonmail.com,LinkedIn,2014,MEDIUM
user587@company.com,LinkedIn,2017,CRITICAL
user588@gmail.com,Dropbox,2013,MEDIUM
user589@icloud.com,Twitter,2023,MEDIUM
user590@outlook.com,LinkedIn,2018,LOW
user591@company.com,MyFitnessPal,2020,CRITICAL
user592@company.com,Yahoo,2016,MEDIUM
user593@protonmail.com,Dropbox,2023,LOW
user594@gmail.com,MyFitnessPal,2016,CRITICAL
user595@protonmail.com,Yahoo,2020,HIGH
user596@protonmail.com,MyFitnessPal,2022,CRITICAL
user597@gmail.com,LinkedIn,2012,HIGH
user598@gmail.com,LinkedIn,2019,CRITICAL
user599@protonmail.com,Yahoo,2017,LOW
user600@outlook.com,Canva,2020,HIGH
user601@gmail.com,MyFitnessPal,2017,LOW
user602@gmail.com,Canva,2021,LOW
user603@icloud.com,Adobe,2019,HIGH
user604@icloud.com,Yahoo,2013,MEDIUM
user605@yahoo.com,Adobe,2012,CRITICAL
user606@protonmail.com,MyFitnessPal,2018,HIGH
user607@protonmail.com,Twitter,2024,LOW
user608@outlook.com,Yahoo,2021,CRITICAL
user609@company.com,MyFitnessPal,2022,MEDIUM
user610@company.com,Yahoo,2023,LOW
user611@gmail.com,Adobe,2024,MEDIUM
user612@protonmail.com,Twitter,2018,MEDIUM
user613@outlook.com,Adobe,2014,MEDIUM
user614@outlook.com,Adobe,2021,HIGH
user615@protonmail.com,LinkedIn,2015,MEDIUM
user616@protonmail.com,LinkedIn,2017,LOW
user617@icloud.com,Yahoo,2018,CRITICAL
user618@outlook.com,MyFitnessPal,2013,CRITICAL
user619@company.com,Dropbox,2013,HIGH
user620@company.com,Dropbox,2023,LOW
user621@protonmail.com,MyFitnessPal,2012,HIGH
user622@yahoo.com,Twitter,2021,CRITICAL
user623@icloud.com,Adobe,2015,LOW
user624@protonmail.com,Twitter,2015,LOW
user625@gmail.com,Dropbox,2015,CRITICAL
user626@icloud.com,Dropbox,2012,CRITICAL
user627@company.com,Dropbox,2019,CRITICAL
user628@gmail.com,MyFitnessPal,2018,LOW
user629@gmail.com,MyFitnessPal,2014,LOW
user630@protonmail.com,Canva,2016,LOW
user631@gmail.com,MyFitnessPal,2022,HIGH
user632@yahoo.com,Canva,2021,LOW
user633@protonmail.com,Twitter,2020,MEDIUM
user634@protonmail.com,Dropbox,2012,MEDIUM
user635@outlook.com,MyFitnessPal,2020,HIGH
user636@gmail.com,Dropbox,2014,MEDIUM
user637@outlook.com,LinkedIn,2023,LOW
user638@outlook.com,LinkedIn,2018,LOW
user639@protonmail.com,Canva,2023,MEDIUM
user640@company.com,Adobe,2016,LOW
user641@gmail.com,Twitter,2023,HIGH
user642@outlook.com,Twitter,2012,HIGH
user643@outlook.com,Adobe,2012,LOW
user644@icloud.com,MyFitnessPal,2019,CRITICAL
user645@gmail.com,MyFitnessPal,2023,CRITICAL
user646@yahoo.com,Adobe,2015,LOW
user647@icloud.com,Yahoo,2015,MEDIUM
user648@yahoo.com,LinkedIn,2013,HIGH
user649@protonmail.com,Dropbox,2018,MEDIUM
user650@gmail.com,Canva,2012,MEDIUM
user651@yahoo.com,Adobe,2017,LOW
user652@yahoo.com,MyFitnessPal,2019,LOW
user653@outlook.com,Adobe,2019,MEDIUM
user654@protonmail.com,LinkedIn,2014,CRITICAL
user655@protonmail.com,MyFitnessPal,2024,HIGH
user656@protonmail.com,Dropbox,2016,MEDIUM
user657@gmail.com,Dropbox,2022,CRITICAL
user658@company.com,Dropbox,2012,LOW
user659@protonmail.com,Yahoo,2017,MEDIUM
user660@yahoo.com,Dropbox,2013,LOW
user661@outlook.com,Yahoo,2014,LOW
user662@company.com,MyFitnessPal,2012,CRITICAL
user663@protonmail.com,Yahoo,2019,HIGH
user664@icloud.com,Dropbox,2015,HIGH
user665@icloud.com,LinkedIn,2020,HIGH
user666@protonmail.com,MyFitnessPal,2015,CRITICAL
user667@icloud.com,Dropbox,2013,CRITICAL
user668@yahoo.com,Adobe,2013,HIGH
user669@icloud.com,Dropbox,2020,CRITICAL
user670@yahoo.com,Adobe,2021,CRITICAL
user671@outlook.com,MyFitnessPal,2020,HIGH
user672@company.com,Dropbox,2022,LOW
user673@company.com,Adobe,2016,MEDIUM
user674@yahoo.com,LinkedIn,2017,LOW
user675@yahoo.com,Yahoo,2022,LOW
user676@yahoo.com,Canva,2020,CRITICAL
user677@gmail.com,Yahoo,2013,MEDIUM
user678@yahoo.com,MyFitnessPal,2013,CRITICAL
user679@icloud.com,Adobe,2017,CRITICAL
user680@company.com,Adobe,2020,LOW
user681@company.com,Yahoo,2024,MEDIUM
user682@icloud.com,Canva,2015,HIGH
user683@protonmail.com,LinkedIn,2016,MEDIUM
user684@protonmail.com,Adobe,2024,LOW
user685@protonmail.com,Adobe,2022,HIGH
user686@yahoo.com,Twitter,2017,MEDIUM
user687@company.com,Dropbox,2018,LOW
user688@outlook.com,LinkedIn,2012,MEDIUM
user689@company.com,Twitter,2018,LOW
user690@outlook.com,Yahoo,2019,LOW
user691@protonmail.com,Dropbox,2020,CRITICAL
user692@outlook.com,Yahoo,2014,MEDIUM
user693@company.com,MyFitnessPal,2022,CRITICAL
user694@icloud.com,Adobe,2020,MEDIUM
user695@icloud.com,Canva,2013,CRITICAL
user696@company.com,Twitter,2019,HIGH
user697@protonmail.com,Twitter,2013,CRITICAL
user698@gmail.com,Twitter,2019,HIGH
user699@yahoo.com,MyFitnessPal,2019,HIGH
user700@yahoo.com,Yahoo,2012,LOW
user701@icloud.com,Twitter,2020,HIGH
user702@gmail.com,Adobe,2020,HIGH
user703@protonmail.com,Canva,2021,MEDIUM
user704@gmail.com,Yahoo,2018,CRITICAL
user705@icloud.com,Yahoo,2023,MEDIUM
user706@yahoo.com,Dropbox,2014,HIGH
user707@company.com,MyFitnessPal,2021,HIGH
user708@icloud.com,Canva,2023,CRITICAL
user709@company.com,Canva,2019,LOW
user710@company.com,Adobe,2018,LOW
user711@gmail.com,Canva,2017,LOW
user712@company.com,Dropbox,2024,CRITICAL
user713@icloud.com,Dropbox,2022,HIGH
user714@outlook.com,Dropbox,2023,CRITICAL
user715@gmail.com,MyFitnessPal,2017,CRITICAL
user716@gmail.com,Yahoo,2014,CRITICAL
user717@yahoo.com,LinkedIn,2015,LOW
user718@protonmail.com,LinkedIn,2023,LOW
user719@company.com,MyFitnessPal,2013,HIGH
user720@protonmail.com,MyFitnessPal,2018,MEDIUM
user721@gmail.com,Adobe,2019,CRITICAL
user722@yahoo.com,LinkedIn,2016,HIGH
user723@yahoo.com,MyFitnessPal,2019,HIGH
user724@protonmail.com,MyFitnessPal,2023,MEDIUM
user725@yahoo.com,MyFitnessPal,2012,CRITICAL
user726@gmail.com,Yahoo,2012,MEDIUM
user727@yahoo.com,Yahoo,2016,HIGH
user728@outlook.com,MyFitnessPal,2019,LOW
user729@gmail.com,Canva,2021,LOW
user730@icloud.com,Adobe,2012,MEDIUM
user731@outlook.com,Dropbox,2018,CRITICAL
user732@outlook.com,LinkedIn,2015,HIGH
user733@yahoo.com,MyFitnessPal,2021,LOW
user734@yahoo.com,MyFitnessPal,2012,LOW
user735@gmail.com,LinkedIn,2019,MEDIUM
user736@gmail.com,Dropbox,2021,HIGH
user737@company.com,Dropbox,2022,CRITICAL
user738@yahoo.com,Adobe,2015,MEDIUM
user739@company.com,Canva,2015,HIGH
user740@gmail.com,Dropbox,2016,MEDIUM
user741@company.com,Dropbox,2014,CRITICAL
user742@yahoo.com,Twitter,2018,MEDIUM
user743@outlook.com,Adobe,2023,HIGH
user744@company.com,LinkedIn,2019,LOW
user745@outlook.com,Canva,2014,CRITICAL
user746@company.com,LinkedIn,2017,CRITICAL
user747@icloud.com,MyFitnessPal,2024,CRITICAL
user748@outlook.com,LinkedIn,2019,LOW
user749@outlook.com,Canva,2024,CRITICAL
user750@gmail.com,Adobe,2017,HIGH
user751@outlook.com,LinkedIn,2019,MEDIUM
user752@outlook.com,MyFitnessPal,2016,CRITICAL
user753@icloud.com,LinkedIn,2013,CRITICAL
user754@yahoo.com,LinkedIn,2019,MEDIUM
user755@outlook.com,Canva,2019,MEDIUM
user756@icloud.com,Dropbox,2022,HIGH
user757@protonmail.com,Twitter,2016,MEDIUM
user758@company.com,LinkedIn,2024,CRITICAL
user759@protonmail.com,MyFitnessPal,2015,LOW
user760@protonmail.com,Twitter,2016,CRITICAL
user761@outlook.com,Yahoo,2023,CRITICAL
user762@yahoo.com,Twitter,2015,LOW
user763@company.com,Canva,2024,MEDIUM
user764@yahoo.com,MyFitnessPal,2022,MEDIUM
user765@icloud.com,MyFitnessPal,2019,LOW
user766@company.com,Dropbox,2022,MEDIUM
user767@icloud.com,Adobe,2019,MEDIUM
user768@outlook.com,Dropbox,2020,CRITICAL
user769@yahoo.com,LinkedIn,2016,HIGH
user770@gmail.com,LinkedIn,2017,MEDIUM
user771@gmail.com,Canva,2023,LOW
user772@icloud.com,Twitter,2019,HIGH
user773@icloud.com,Yahoo,2017,HIGH
user774@protonmail.com,Yahoo,2019,MEDIUM
user775@outlook.com,LinkedIn,2023,CRITICAL
user776@outlook.com,Twitter,2015,HIGH
user777@outlook.com,MyFitnessPal,2017,MEDIUM
user778@yahoo.com,MyFitnessPal,2016,MEDIUM
user779@icloud.com,Twitter,2023,HIGH
user780@yahoo.com,Dropbox,2023,MEDIUM
user781@company.com,Canva,2014,MEDIUM
user782@yahoo.com,Adobe,2020,MEDIUM
user783@yahoo.com,MyFitnessPal,2013,HIGH
user784@protonmail.com,Dropbox,2020,MEDIUM
user785@protonmail.com,LinkedIn,2014,CRITICAL
user786@protonmail.com,Canva,2020,LOW
user787@outlook.com,Adobe,2024,LOW
user788@gmail.com,Adobe,2014,HIGH
user789@gmail.com,Dropbox,2014,LOW
user790@icloud.com,MyFitnessPal,2012,MEDIUM
user791@outlook.com,LinkedIn,2024,HIGH
user792@outlook.com,Twitter,2023,HIGH
user793@company.com,Dropbox,2020,MEDIUM
user794@yahoo.com,Twitter,2021,CRITICAL
user795@gmail.com,Adobe,2020,MEDIUM
user796@company.com,Dropbox,2016,MEDIUM
user797@gmail.com,MyFitnessPal,2018,HIGH
user798@icloud.com,Canva,2024,LOW
user799@icloud.com,LinkedIn,2023,MEDIUM
user800@icloud.com,Twitter,2015,MEDIUM
user801@yahoo.com,Dropbox,2020,MEDIUM
user802@icloud.com,Canva,2018,CRITICAL
user803@protonmail.com,Twitter,2020,CRITICAL
user804@company.com,LinkedIn,2020,CRITICAL
user805@protonmail.com,Yahoo,2014,CRITICAL
user806@outlook.com,MyFitnessPal,2021,LOW
user807@icloud.com,Dropbox,2024,CRITICAL
user808@gmail.com,MyFitnessPal,2016,LOW
user809@protonmail.com,MyFitnessPal,2018,CRITICAL
user810@protonmail.com,Canva,2020,MEDIUM
user811@company.com,Canva,2017,MEDIUM
user812@icloud.com,MyFitnessPal,2012,HIGH
user813@icloud.com,LinkedIn,2018,CRITICAL
user814@icloud.com,MyFitnessPal,2018,HIGH
user815@gmail.com,Dropbox,2014,HIGH
user816@gmail.com,Twitter,2018,HIGH
user817@outlook.com,Adobe,2014,HIGH
user818@company.com,Adobe,2019,LOW
user819@outlook.com,Canva,2021,HIGH
user820@gmail.com,Dropbox,2014,MEDIUM
user821@outlook.com,Dropbox,2022,HIGH
user822@yahoo.com,MyFitnessPal,2020,CRITICAL
user823@outlook.com,Yahoo,2015,CRITICAL
user824@company.com,Canva,2019,MEDIUM
user825@company.com,Twitter,2015,MEDIUM
user826@company.com,Dropbox,2017,LOW
user827@protonmail.com,Yahoo,2012,CRITICAL
user828@yahoo.com,MyFitnessPal,2014,MEDIUM
user829@icloud.com,Twitter,2020,HIGH
user830@icloud.com,Canva,2021,MEDIUM
user831@outlook.com,Twitter,2016,LOW
user832@outlook.com,Adobe,2017,LOW
user833@protonmail.com,Canva,2023,HIGH
user834@icloud.com,LinkedIn,2012,HIGH
user835@company.com,Twitter,2019,CRITICAL
user836@icloud.com,Adobe,2022,MEDIUM
user837@protonmail.com,Adobe,2013,MEDIUM
user838@outlook.com,Dropbox,2023,HIGH
user839@outlook.com,Canva,2015,CRITICAL
user840@outlook.com,Adobe,2013,CRITICAL
user841@yahoo.com,Adobe,2020,HIGH
user842@protonmail.com,Yahoo,2022,CRITICAL
user843@gmail.com,Adobe,2022,MEDIUM
user844@company.com,Adobe,2019,CRITICAL
user845@icloud.com,Dropbox,2017,CRITICAL
user846@outlook.com,LinkedIn,2016,MEDIUM
user847@gmail.com,Twitter,2016,CRITICAL
user848@protonmail.com,Adobe,2020,MEDIUM
user849@gmail.com,LinkedIn,2018,HIGH
user850@outlook.com,Canva,2019,HIGH
user851@icloud.com,Dropbox,2015,MEDIUM
user852@company.com,Twitter,2013,CRITICAL
user853@protonmail.com,Yahoo,2019,LOW
user854@yahoo.com,Canva,2022,CRITICAL
user855@icloud.com,Dropbox,2022,MEDIUM
user856@yahoo.com,Canva,2015,HIGH
user857@yahoo.com,MyFitnessPal,2016,CRITICAL
user858@icloud.com,LinkedIn,2015,MEDIUM
user859@protonmail.com,Dropbox,2012,LOW
user860@gmail.com,MyFitnessPal,2015,MEDIUM
user861@outlook.com,Canva,2013,CRITICAL
user862@yahoo.com,Dropbox,2015,HIGH
user863@outlook.com,MyFitnessPal,2016,HIGH
user864@outlook.com,Adobe,2013,MEDIUM
user865@icloud.com,Canva,2018,MEDIUM
user866@icloud.com,Twitter,2013,CRITICAL
user867@outlook.com,Dropbox,2023,LOW
user868@company.com,Canva,2013,CRITICAL
user869@yahoo.com,Twitter,2017,CRITICAL
user870@company.com,LinkedIn,2016,HIGH
user871@company.com,Twitter,2014,HIGH
user872@yahoo.com,Twitter,2017,LOW
user873@company.com,Adobe,2019,LOW
user874@gmail.com,Twitter,2022,CRITICAL
user875@outlook.com,Dropbox,2015,HIGH
user876@yahoo.com,Adobe,2022,MEDIUM
user877@icloud.com,Twitter,2023,MEDIUM
user878@gmail.com,MyFitnessPal,2021,LOW
user879@protonmail.com,Adobe,2016,MEDIUM
user880@company.com,Adobe,2022,LOW
user881@gmail.com,Dropbox,2012,LOW
user882@icloud.com,MyFitnessPal,2017,HIGH
user883@gmail.com,Twitter,2015,HIGH
user884@icloud.com,Canva,2018,HIGH
user885@company.com,Canva,2015,LOW
user886@gmail.com,LinkedIn,2012,HIGH
user887@company.com,MyFitnessPal,2020,HIGH
user888@protonmail.com,Dropbox,2017,CRITICAL
user889@yahoo.com,Twitter,2013,CRITICAL
user890@icloud.com,LinkedIn,2013,CRITICAL
user891@protonmail.com,Adobe,2014,HIGH
user892@yahoo.com,LinkedIn,2021,MEDIUM
user893@company.com,Canva,2013,CRITICAL
user894@gmail.com,Canva,2014,CRITICAL
user895@yahoo.com,MyFitnessPal,2024,MEDIUM
user896@icloud.com,Canva,2016,HIGH
user897@outlook.com,Dropbox,2016,CRITICAL
user898@protonmail.com,Canva,2014,HIGH
user899@protonmail.com,Twitter,2016,HIGH
user900@protonmail.com,Canva,2015,HIGH
user901@gmail.com,MyFitnessPal,2019,MEDIUM
user902@yahoo.com,Dropbox,2012,CRITICAL
user903@gmail.com,Canva,2023,LOW
user904@protonmail.com,Dropbox,2017,LOW
user905@outlook.com,Canva,2016,HIGH
user906@company.com,Twitter,2018,MEDIUM
user907@protonmail.com,Twitter,2022,MEDIUM
user908@outlook.com,MyFitnessPal,2022,MEDIUM
user909@gmail.com,Canva,2013,CRITICAL
user910@protonmail.com,MyFitnessPal,2023,HIGH
user911@yahoo.com,LinkedIn,2022,LOW
user912@outlook.com,Twitter,2020,CRITICAL
user913@yahoo.com,Canva,2019,CRITICAL
user914@gmail.com,Canva,2024,MEDIUM
user915@icloud.com,Yahoo,2022,LOW
user916@yahoo.com,Yahoo,2018,HIGH
user917@company.com,Twitter,2024,LOW
user918@company.com,LinkedIn,2013,LOW
user919@icloud.com,MyFitnessPal,2016,MEDIUM
user920@icloud.com,Canva,2018,LOW
user921@yahoo.com,Yahoo,2014,MEDIUM
user922@company.com,Yahoo,2018,MEDIUM
user923@yahoo.com,Twitter,2020,CRITICAL
user924@protonmail.com,Twitter,2023,LOW
user925@gmail.com,Yahoo,2022,CRITICAL
user926@company.com,Canva,2015,MEDIUM
user927@outlook.com,Dropbox,2015,CRITICAL
user928@outlook.com,LinkedIn,2023,LOW
user929@outlook.com,Twitter,2018,LOW
user930@icloud.com,LinkedIn,2016,MEDIUM
user931@outlook.com,Yahoo,2017,LOW
user932@protonmail.com,Adobe,2021,CRITICAL
user933@outlook.com,LinkedIn,2019,LOW
user934@outlook.com,Yahoo,2013,CRITICAL
user935@icloud.com,Canva,2018,LOW
user936@company.com,Adobe,2013,HIGH
user937@outlook.com,Twitter,2023,LOW
user938@gmail.com,Dropbox,2018,HIGH
user939@yahoo.com,Adobe,2023,CRITICAL
user940@company.com,LinkedIn,2019,LOW
user941@outlook.com,Dropbox,2016,CRITICAL
user942@company.com,Canva,2016,MEDIUM
user943@outlook.com,Dropbox,2020,HIGH
user944@company.com,Yahoo,2024,LOW
user945@yahoo.com,Twitter,2013,MEDIUM
user946@outlook.com,LinkedIn,2017,CRITICAL
user947@yahoo.com,Adobe,2021,HIGH
user948@icloud.com,LinkedIn,2015,HIGH
user949@protonmail.com,LinkedIn,2013,CRITICAL
user950@yahoo.com,Canva,2023,MEDIUM
user951@outlook.com,Twitter,2012,LOW
user952@protonmail.com,MyFitnessPal,2024,CRITICAL
user953@icloud.com,Yahoo,2019,HIGH
user954@protonmail.com,Twitter,2012,LOW
user955@outlook.com,Adobe,2013,MEDIUM
user956@outlook.com,Dropbox,2012,LOW
user957@yahoo.com,MyFitnessPal,2014,LOW
user958@protonmail.com,Twitter,2024,MEDIUM
user959@outlook.com,Dropbox,2016,MEDIUM
user960@protonmail.com,Yahoo,2016,CRITICAL
user961@outlook.com,Twitter,2013,LOW
user962@company.com,Adobe,2016,CRITICAL
user963@company.com,Dropbox,2013,CRITICAL
user964@icloud.com,MyFitnessPal,2019,MEDIUM
user965@gmail.com,Yahoo,2019,CRITICAL
user966@gmail.com,Dropbox,2023,CRITICAL
user967@yahoo.com,MyFitnessPal,2015,CRITICAL
user968@yahoo.com,Twitter,2014,HIGH
user969@gmail.com,Adobe,2012,CRITICAL
user970@outlook.com,Adobe,2021,CRITICAL
user971@outlook.com,Canva,2019,MEDIUM
user972@outlook.com,Twitter,2021,CRITICAL
user973@gmail.com,Yahoo,2018,CRITICAL
user974@gmail.com,MyFitnessPal,2014,HIGH
user975@yahoo.com,Dropbox,2017,LOW
user976@protonmail.com,Twitter,2018,CRITICAL
user977@icloud.com,Twitter,2021,LOW
user978@outlook.com,MyFitnessPal,2016,HIGH
user979@yahoo.com,Yahoo,2019,MEDIUM
user980@outlook.com,LinkedIn,2019,CRITICAL
user981@gmail.com,MyFitnessPal,2016,MEDIUM
user982@yahoo.com,Adobe,2020,MEDIUM
user983@gmail.com,Adobe,2022,MEDIUM
user984@icloud.com,Canva,2014,HIGH
user985@outlook.com,Adobe,2018,MEDIUM
user986@protonmail.com,Dropbox,2023,MEDIUM
user987@icloud.com,LinkedIn,2013,HIGH
user988@company.com,Adobe,2017,MEDIUM
user989@gmail.com,Twitter,2017,LOW
user990@gmail.com,Yahoo,2012,HIGH
user991@icloud.com,Adobe,2016,LOW
user992@icloud.com,Yahoo,2023,MEDIUM
user993@gmail.com,MyFitnessPal,2020,MEDIUM
user994@company.com,LinkedIn,2018,HIGH
user995@company.com,Dropbox,2013,LOW
user996@icloud.com,Adobe,2019,HIGH
user997@gmail.com,Dropbox,2013,CRITICAL
user998@gmail.com,LinkedIn,2013,CRITICAL
user999@icloud.com,MyFitnessPal,2014,LOW
user1000@outlook.com,LinkedIn,2018,MEDIUM
user1001@outlook.com,Yahoo,2013,LOW
user1002@yahoo.com,Twitter,2021,HIGH
user1003@yahoo.com,Yahoo,2016,CRITICAL
user1004@yahoo.com,Adobe,2012,MEDIUM
user1005@icloud.com,MyFitnessPal,2017,HIGH
user1006@outlook.com,Yahoo,2020,HIGH
user1007@gmail.com,Twitter,2013,MEDIUM
user1008@company.com,Yahoo,2012,MEDIUM
user1009@gmail.com,LinkedIn,2020,LOW
user1010@outlook.com,Yahoo,2020,HIGH
user1011@outlook.com,Adobe,2019,CRITICAL
user1012@protonmail.com,Yahoo,2022,LOW
user1013@yahoo.com,Dropbox,2015,CRITICAL
user1014@outlook.com,MyFitnessPal,2024,CRITICAL
user1015@protonmail.com,Yahoo,2023,CRITICAL
user1016@gmail.com,MyFitnessPal,2014,HIGH
user1017@yahoo.com,Canva,2014,LOW
user1018@outlook.com,Dropbox,2013,CRITICAL
user1019@outlook.com,Dropbox,2013,LOW
user1020@company.com,MyFitnessPal,2012,CRITICAL
user1021@protonmail.com,Dropbox,2023,HIGH
user1022@yahoo.com,Canva,2022,MEDIUM
user1023@protonmail.com,Yahoo,2015,CRITICAL
user1024@icloud.com,Twitter,2023,LOW
user1025@yahoo.com,Adobe,2014,MEDIUM
user1026@outlook.com,LinkedIn,2012,MEDIUM
user1027@outlook.com,Dropbox,2024,CRITICAL
user1028@gmail.com,Dropbox,2023,LOW
user1029@company.com,Dropbox,2014,MEDIUM
user1030@gmail.com,Dropbox,2015,MEDIUM
user1031@company.com,Yahoo,2013,LOW
user1032@yahoo.com,Yahoo,2022,LOW
user1033@outlook.com,Dropbox,2022,MEDIUM
user1034@gmail.com,Canva,2013,HIGH
user1035@icloud.com,Yahoo,2015,MEDIUM
user1036@company.com,LinkedIn,2013,CRITICAL
user1037@protonmail.com,Dropbox,2023,LOW
user1038@company.com,LinkedIn,2021,HIGH
user1039@yahoo.com,Canva,2021,LOW
user1040@outlook.com,Yahoo,2019,LOW
user1041@protonmail.com,Canva,2021,CRITICAL
user1042@outlook.com,MyFitnessPal,2021,MEDIUM
user1043@gmail.com,Twitter,2022,MEDIUM
user1044@company.com,Twitter,2019,LOW
user1045@gmail.com,MyFitnessPal,2017,CRITICAL
user1046@company.com,MyFitnessPal,2012,LOW
user1047@protonmail.com,Twitter,2022,MEDIUM
user1048@outlook.com,Dropbox,2020,LOW
user1049@protonmail.com,MyFitnessPal,2019,LOW
user1050@outlook.com,Canva,2017,CRITICAL
user1051@protonmail.com,Twitter,2012,CRITICAL
user1052@yahoo.com,Twitter,2020,CRITICAL
user1053@outlook.com,LinkedIn,2019,LOW
user1054@yahoo.com,Twitter,2014,CRITICAL
user1055@icloud.com,Yahoo,2020,CRITICAL
user1056@outlook.com,Canva,2012,HIGH
user1057@yahoo.com,Adobe,2021,LOW
user1058@gmail.com,LinkedIn,2022,MEDIUM
user1059@protonmail.com,Dropbox,2016,MEDIUM
user1060@yahoo.com,LinkedIn,2020,LOW
user1061@gmail.com,Dropbox,2014,LOW
user1062@protonmail.com,Twitter,2020,CRITICAL
user1063@gmail.com,Yahoo,2017,MEDIUM
user1064@outlook.com,Canva,2020,LOW
user1065@icloud.com,MyFitnessPal,2013,LOW
user1066@yahoo.com,Dropbox,2013,CRITICAL
user1067@gmail.com,Yahoo,2020,LOW
user1068@company.com,Twitter,2016,HIGH
user1069@protonmail.com,Dropbox,2013,MEDIUM
user1070@outlook.com,MyFitnessPal,2020,CRITICAL
user1071@outlook.com,Adobe,2012,HIGH
user1072@yahoo.com,Twitter,2022,LOW
user1073@protonmail.com,Yahoo,2024,MEDIUM
user1074@gmail.com,Dropbox,2021,LOW
user1075@icloud.com,MyFitnessPal,2012,HIGH
user1076@icloud.com,LinkedIn,2015,MEDIUM
user1077@outlook.com,Adobe,2023,LOW
user1078@icloud.com,LinkedIn,2018,LOW
user1079@protonmail.com,Twitter,2017,CRITICAL
user1080@company.com,Twitter,2014,HIGH
user1081@protonmail.com,Twitter,2023,MEDIUM
user1082@gmail.com,Canva,2023,MEDIUM
user1083@gmail.com,Dropbox,2024,HIGH
user1084@outlook.com,Adobe,2013,LOW
user1085@gmail.com,MyFitnessPal,2017,LOW
user1086@icloud.com,MyFitnessPal,2020,CRITICAL
user1087@icloud.com,LinkedIn,2014,MEDIUM
user1088@protonmail.com,Adobe,2013,LOW
user1089@yahoo.com,Yahoo,2012,CRITICAL
user1090@company.com,Twitter,2018,MEDIUM
user1091@protonmail.com,Twitter,2022,LOW
user1092@icloud.com,Canva,2013,LOW
user1093@gmail.com,MyFitnessPal,2018,MEDIUM
user1094@protonmail.com,Dropbox,2020,MEDIUM
user1095@icloud.com,Dropbox,2019,CRITICAL
user1096@protonmail.com,Dropbox,2020,MEDIUM
user1097@gmail.com,Dropbox,2015,HIGH
user1098@company.com,Adobe,2024,CRITICAL
user1099@outlook.com,Adobe,2024,MEDIUM
user1100@icloud.com,Dropbox,2023,HIGH
user1101@company.com,Dropbox,2013,HIGH
user1102@gmail.com,LinkedIn,2015,HIGH
user1103@company.com,Yahoo,2017,HIGH
user1104@protonmail.com,Twitter,2016,CRITICAL
user1105@yahoo.com,MyFitnessPal,2017,MEDIUM
user1106@company.com,Twitter,2012,HIGH
user1107@yahoo.com,Canva,2015,MEDIUM
user1108@outlook.com,MyFitnessPal,2023,CRITICAL
user1109@outlook.com,LinkedIn,2023,LOW
user1110@gmail.com,LinkedIn,2017,MEDIUM
user1111@gmail.com,Canva,2013,LOW
user1112@gmail.com,Dropbox,2023,HIGH
user1113@outlook.com,Canva,2013,CRITICAL
user1114@outlook.com,MyFitnessPal,2014,CRITICAL
user1115@outlook.com,Twitter,2015,MEDIUM
user1116@gmail.com,Twitter,2014,MEDIUM
user1117@outlook.com,MyFitnessPal,2019,MEDIUM
user1118@yahoo.com,Twitter,2016,MEDIUM
user1119@protonmail.com,MyFitnessPal,2022,HIGH
user1120@outlook.com,Twitter,2019,CRITICAL
user1121@icloud.com,Dropbox,2020,CRITICAL
user1122@gmail.com,Dropbox,2022,MEDIUM
user1123@yahoo.com,Canva,2019,CRITICAL
user1124@outlook.com,Adobe,2012,CRITICAL
user1125@icloud.com,Adobe,2013,CRITICAL
user1126@company.com,Adobe,2012,LOW
user1127@outlook.com,Yahoo,2018,HIGH
user1128@company.com,Dropbox,2017,CRITICAL
user1129@icloud.com,Yahoo,2016,HIGH
user1130@yahoo.com,MyFitnessPal,2013,CRITICAL
user1131@company.com,Twitter,2014,MEDIUM
user1132@outlook.com,Adobe,2020,LOW
user1133@protonmail.com,Yahoo,2020,HIGH
user1134@company.com,Dropbox,2015,LOW
user1135@outlook.com,Yahoo,2022,LOW
user1136@yahoo.com,Dropbox,2012,CRITICAL
user1137@protonmail.com,MyFitnessPal,2018,LOW
user1138@outlook.com,Adobe,2020,LOW
user1139@company.com,Yahoo,2012,LOW
user1140@protonmail.com,Canva,2013,HIGH
user1141@company.com,Canva,2022,CRITICAL
user1142@gmail.com,LinkedIn,2016,MEDIUM
user1143@icloud.com,Twitter,2019,LOW
user1144@yahoo.com,Twitter,2017,MEDIUM
user1145@gmail.com,Twitter,2024,CRITICAL
user1146@protonmail.com,LinkedIn,2021,MEDIUM
user1147@gmail.com,Yahoo,2020,MEDIUM
user1148@yahoo.com,Dropbox,2016,HIGH
user1149@company.com,Adobe,2018,LOW
